video-id,t-start,t-end,label
video_validation_0000363,280.300000,286.000000,HighJump
video_validation_0000363,289.900000,293.900000,HighJump
video_validation_0000363,294.700000,300.200000,HighJump
video_validation_0000363,301.400000,304.400000,HighJump
video_validation_0000363,311.400000,316.900000,HighJump
video_validation_0000363,323.700000,328.200000,HighJump
video_validation_0000363,331.400000,336.500000,HighJump
video_validation_0000363,337.700000,340.300000,HighJump
video_validation_0000363,364.800000,369.600000,HighJump
video_validation_0000363,369.900000,372.100000,HighJump
video_validation_0000363,372.600000,377.900000,HighJump
video_validation_0000363,390.400000,398.800000,HighJump
video_validation_0000363,400.200000,405.100000,HighJump
video_validation_0000363,406.100000,409.300000,HighJump
video_validation_0000363,426.700000,431.000000,HighJump
video_validation_0000363,436.800000,442.300000,HighJump
video_validation_0000363,442.600000,444.900000,HighJump
video_validation_0000363,455.800000,457.900000,HighJump
video_validation_0000363,458.500000,461.800000,HighJump
video_validation_0000363,462.800000,466.500000,HighJump
video_validation_0000363,466.900000,471.700000,HighJump
video_validation_0000363,473.400000,478.500000,HighJump
video_validation_0000363,479.200000,484.700000,HighJump
video_validation_0000363,486.500000,488.900000,HighJump
video_validation_0000363,493.300000,496.200000,HighJump
video_validation_0000363,508.600000,514.500000,HighJump
video_validation_0000363,520.000000,521.700000,HighJump
video_validation_0000363,523.100000,527.600000,HighJump
video_validation_0000363,529.300000,532.500000,HighJump
video_validation_0000363,533.900000,538.200000,HighJump
video_validation_0000363,546.700000,551.100000,HighJump
video_validation_0000363,552.100000,556.500000,HighJump
video_validation_0000363,562.100000,565.800000,HighJump
video_validation_0000363,566.500000,570.600000,HighJump
video_validation_0000363,571.600000,574.300000,HighJump
video_validation_0000363,575.500000,580.300000,HighJump
video_validation_0000363,580.600000,583.200000,HighJump
video_validation_0000363,583.400000,587.000000,HighJump
video_validation_0000363,588.000000,592.400000,HighJump
video_validation_0000363,592.800000,594.900000,HighJump
video_validation_0000363,598.400000,603.900000,HighJump
video_validation_0000363,605.000000,608.800000,HighJump
video_validation_0000363,610.600000,614.500000,HighJump
video_validation_0000363,619.500000,624.700000,HighJump
video_validation_0000363,625.500000,629.400000,HighJump
video_validation_0000363,629.800000,632.600000,HighJump
video_validation_0000363,633.300000,636.300000,HighJump
video_validation_0000363,654.900000,659.300000,HighJump
video_validation_0000363,709.200000,714.900000,HighJump
video_validation_0000363,717.300000,720.800000,HighJump
video_validation_0000363,731.800000,736.100000,HighJump
video_validation_0000935,34.200000,35.700000,TennisSwing
video_validation_0000935,37.800000,39.000000,TennisSwing
video_validation_0000935,41.300000,42.500000,TennisSwing
video_validation_0000935,44.400000,45.700000,TennisSwing
video_validation_0000935,47.600000,48.800000,TennisSwing
video_validation_0000935,51.500000,53.100000,TennisSwing
video_validation_0000935,54.400000,55.600000,TennisSwing
video_validation_0000935,57.900000,59.000000,TennisSwing
video_validation_0000935,61.000000,62.700000,TennisSwing
video_validation_0000935,64.300000,65.700000,TennisSwing
video_validation_0000935,67.800000,70.100000,TennisSwing
video_validation_0000288,79.500000,84.000000,GolfSwing
video_validation_0000288,105.800000,109.200000,GolfSwing
video_validation_0000361,74.600000,78.600000,HighJump
video_validation_0000361,101.900000,106.800000,HighJump
video_validation_0000361,112.500000,116.500000,HighJump
video_validation_0000361,117.400000,122.500000,HighJump
video_validation_0000361,127.000000,132.700000,HighJump
video_validation_0000361,152.200000,154.100000,HighJump
video_validation_0000361,157.300000,160.800000,HighJump
video_validation_0000361,160.900000,163.900000,HighJump
video_validation_0000361,172.100000,183.700000,HighJump
video_validation_0000361,188.800000,192.700000,HighJump
video_validation_0000361,194.900000,199.900000,HighJump
video_validation_0000361,204.000000,208.000000,HighJump
video_validation_0000361,214.100000,218.600000,HighJump
video_validation_0000361,227.400000,232.100000,HighJump
video_validation_0000361,235.700000,239.300000,HighJump
video_validation_0000361,244.900000,249.900000,HighJump
video_validation_0000361,250.300000,252.700000,HighJump
video_validation_0000361,257.700000,261.500000,HighJump
video_validation_0000361,265.300000,270.800000,HighJump
video_validation_0000361,272.400000,279.400000,HighJump
video_validation_0000361,280.500000,285.900000,HighJump
video_validation_0000361,286.500000,290.500000,HighJump
video_validation_0000361,293.100000,303.100000,HighJump
video_validation_0000361,303.700000,308.800000,HighJump
video_validation_0000361,318.400000,322.100000,HighJump
video_validation_0000361,325.100000,329.600000,HighJump
video_validation_0000361,330.800000,334.400000,HighJump
video_validation_0000361,336.300000,340.000000,HighJump
video_validation_0000361,342.200000,344.200000,HighJump
video_validation_0000361,346.800000,351.100000,HighJump
video_validation_0000361,360.000000,364.500000,HighJump
video_validation_0000361,373.100000,387.100000,HighJump
video_validation_0000361,394.500000,400.500000,HighJump
video_validation_0000361,400.800000,403.200000,HighJump
video_validation_0000361,410.600000,414.200000,HighJump
video_validation_0000361,414.600000,419.100000,HighJump
video_validation_0000361,419.500000,422.700000,HighJump
video_validation_0000361,429.900000,436.700000,HighJump
video_validation_0000361,442.300000,447.500000,HighJump
video_validation_0000361,448.300000,449.400000,HighJump
video_validation_0000361,458.400000,461.400000,HighJump
video_validation_0000361,465.300000,472.300000,HighJump
video_validation_0000361,473.800000,476.700000,HighJump
video_validation_0000361,483.400000,487.800000,HighJump
video_validation_0000361,505.500000,510.100000,HighJump
video_validation_0000361,512.400000,516.100000,HighJump
video_validation_0000361,520.900000,524.500000,HighJump
video_validation_0000361,531.000000,536.000000,HighJump
video_validation_0000361,577.400000,579.500000,HighJump
video_validation_0000361,579.700000,581.600000,HighJump
video_validation_0000361,583.800000,584.900000,HighJump
video_validation_0000361,589.200000,591.900000,HighJump
video_validation_0000361,592.700000,597.200000,HighJump
video_validation_0000361,597.600000,605.000000,HighJump
video_validation_0000361,630.000000,635.700000,HighJump
video_validation_0000361,642.900000,644.700000,HighJump
video_validation_0000361,646.000000,648.300000,HighJump
video_validation_0000361,667.900000,671.700000,HighJump
video_validation_0000361,672.200000,676.900000,HighJump
video_validation_0000286,172.400000,178.600000,GolfSwing
video_validation_0000184,0.800000,1.800000,CricketBowling
video_validation_0000184,34.500000,35.900000,CricketBowling
video_validation_0000184,38.700000,40.000000,CricketBowling
video_validation_0000184,48.400000,49.900000,CricketBowling
video_validation_0000184,64.000000,65.300000,CricketBowling
video_validation_0000184,84.200000,85.200000,CricketBowling
video_validation_0000184,116.100000,117.300000,CricketBowling
video_validation_0000184,156.700000,157.800000,CricketBowling
video_validation_0000184,161.500000,162.400000,CricketBowling
video_validation_0000172,14.000000,16.400000,CricketBowling
video_validation_0000172,32.400000,34.100000,CricketBowling
video_validation_0000172,49.400000,51.800000,CricketBowling
video_validation_0000172,65.900000,68.900000,CricketBowling
video_validation_0000172,81.700000,84.000000,CricketBowling
video_validation_0000172,97.300000,99.700000,CricketBowling
video_validation_0000173,5.600000,8.300000,CricketBowling
video_validation_0000173,14.200000,14.900000,CricketBowling
video_validation_0000173,20.400000,21.600000,CricketBowling
video_validation_0000173,27.500000,28.500000,CricketBowling
video_validation_0000173,31.000000,32.000000,CricketBowling
video_validation_0000173,42.900000,44.000000,CricketBowling
video_validation_0000173,61.800000,62.800000,CricketBowling
video_validation_0000173,66.400000,68.500000,CricketBowling
video_validation_0000173,73.900000,75.000000,CricketBowling
video_validation_0000173,80.000000,86.000000,CricketBowling
video_validation_0000173,90.800000,92.300000,CricketBowling
video_validation_0000173,98.600000,100.000000,CricketBowling
video_validation_0000173,103.800000,105.100000,CricketBowling
video_validation_0000173,111.700000,113.000000,CricketBowling
video_validation_0000173,119.300000,120.300000,CricketBowling
video_validation_0000173,146.100000,146.800000,CricketBowling
video_validation_0000173,153.300000,155.000000,CricketBowling
video_validation_0000173,162.100000,163.400000,CricketBowling
video_validation_0000173,168.300000,170.000000,CricketBowling
video_validation_0000173,174.500000,175.300000,CricketBowling
video_validation_0000173,178.600000,179.800000,CricketBowling
video_validation_0000173,183.100000,184.600000,CricketBowling
video_validation_0000173,204.100000,207.900000,CricketBowling
video_validation_0000183,63.200000,66.300000,CricketBowling
video_validation_0000939,71.000000,73.200000,TennisSwing
video_validation_0000939,74.700000,77.000000,TennisSwing
video_validation_0000939,78.900000,80.700000,TennisSwing
video_validation_0000939,86.200000,91.500000,TennisSwing
video_validation_0000939,16.800000,19.400000,TennisSwing
video_validation_0000939,19.400000,22.200000,TennisSwing
video_validation_0000939,33.000000,34.100000,TennisSwing
video_validation_0000939,34.900000,37.300000,TennisSwing
video_validation_0000939,38.800000,40.800000,TennisSwing
video_validation_0000939,42.400000,44.800000,TennisSwing
video_validation_0000939,51.600000,54.200000,TennisSwing
video_validation_0000939,54.800000,56.800000,TennisSwing
video_validation_0000284,13.000000,19.200000,GolfSwing
video_validation_0000284,22.400000,42.700000,GolfSwing
video_validation_0000284,43.900000,47.000000,GolfSwing
video_validation_0000284,47.600000,50.800000,GolfSwing
video_validation_0000940,9.300000,13.300000,TennisSwing
video_validation_0000940,13.700000,18.100000,TennisSwing
video_validation_0000287,29.200000,33.500000,GolfSwing
video_validation_0000287,39.900000,44.900000,GolfSwing
video_validation_0000287,57.900000,63.800000,GolfSwing
video_validation_0000287,77.300000,88.700000,GolfSwing
video_validation_0000181,2.300000,3.100000,CricketBowling
video_validation_0000181,53.300000,54.400000,CricketBowling
video_validation_0000181,86.800000,88.200000,CricketBowling
video_validation_0000181,117.800000,119.200000,CricketBowling
video_validation_0000181,135.100000,135.900000,CricketBowling
video_validation_0000177,0.700000,11.900000,CricketBowling
video_validation_0000177,66.200000,67.100000,CricketBowling
video_validation_0000177,71.800000,72.500000,CricketBowling
video_validation_0000177,74.500000,78.400000,CricketBowling
video_validation_0000177,80.300000,84.700000,CricketBowling
video_validation_0000177,85.300000,86.900000,CricketBowling
video_validation_0000370,86.400000,92.500000,HighJump
video_validation_0000370,95.500000,98.800000,HighJump
video_validation_0000370,131.500000,139.000000,HighJump
video_validation_0000370,143.500000,146.100000,HighJump
video_validation_0000370,146.400000,149.100000,HighJump
video_validation_0000370,173.500000,178.600000,HighJump
video_validation_0000370,184.900000,188.500000,HighJump
video_validation_0000370,190.200000,194.100000,HighJump
video_validation_0000370,239.100000,243.600000,HighJump
video_validation_0000370,250.100000,253.100000,HighJump
video_validation_0000370,254.600000,258.100000,HighJump
video_validation_0000370,287.500000,293.400000,HighJump
video_validation_0000370,297.200000,301.700000,HighJump
video_validation_0000370,303.500000,307.300000,HighJump
video_validation_0000370,330.000000,334.500000,HighJump
video_validation_0000370,351.900000,355.300000,HighJump
video_validation_0000370,356.600000,361.800000,HighJump
video_validation_0000370,397.000000,401.800000,HighJump
video_validation_0000370,409.100000,413.200000,HighJump
video_validation_0000370,445.800000,451.800000,HighJump
video_validation_0000370,463.400000,467.000000,HighJump
video_validation_0000370,467.900000,470.900000,HighJump
video_validation_0000370,477.400000,482.300000,HighJump
video_validation_0000370,547.700000,552.100000,HighJump
video_validation_0000370,562.800000,566.600000,HighJump
video_validation_0000370,611.100000,615.300000,HighJump
video_validation_0000370,566.900000,569.700000,HighJump
video_validation_0000281,169.700000,175.300000,GolfSwing
video_validation_0000281,221.600000,225.300000,GolfSwing
video_validation_0000285,74.200000,81.800000,GolfSwing
video_validation_0000174,7.500000,9.100000,CricketBowling
video_validation_0000174,25.700000,28.200000,CricketBowling
video_validation_0000174,42.300000,45.700000,CricketBowling
video_validation_0000174,57.800000,60.500000,CricketBowling
video_validation_0000174,118.700000,121.500000,CricketBowling
video_validation_0000174,135.200000,137.300000,CricketBowling
video_validation_0000987,1.000000,2.700000,VolleyballSpiking
video_validation_0000987,4.800000,6.700000,VolleyballSpiking
video_validation_0000987,9.600000,11.000000,VolleyballSpiking
video_validation_0000987,12.600000,13.900000,VolleyballSpiking
video_validation_0000987,15.300000,16.500000,VolleyballSpiking
video_validation_0000987,17.600000,18.900000,VolleyballSpiking
video_validation_0000987,20.500000,21.700000,VolleyballSpiking
video_validation_0000987,23.200000,24.600000,VolleyballSpiking
video_validation_0000987,26.100000,26.900000,VolleyballSpiking
video_validation_0000987,27.900000,29.100000,VolleyballSpiking
video_validation_0000987,30.600000,31.500000,VolleyballSpiking
video_validation_0000987,32.500000,33.700000,VolleyballSpiking
video_validation_0000987,35.400000,36.200000,VolleyballSpiking
video_validation_0000987,37.100000,38.000000,VolleyballSpiking
video_validation_0000987,39.200000,40.000000,VolleyballSpiking
video_validation_0000987,40.600000,42.100000,VolleyballSpiking
video_validation_0000987,43.700000,44.800000,VolleyballSpiking
video_validation_0000987,46.100000,47.000000,VolleyballSpiking
video_validation_0000987,49.800000,51.000000,VolleyballSpiking
video_validation_0000987,52.400000,53.800000,VolleyballSpiking
video_validation_0000987,55.500000,57.000000,VolleyballSpiking
video_validation_0000987,57.600000,58.500000,VolleyballSpiking
video_validation_0000987,60.600000,61.600000,VolleyballSpiking
video_validation_0000987,62.300000,63.100000,VolleyballSpiking
video_validation_0000987,64.400000,65.800000,VolleyballSpiking
video_validation_0000987,66.600000,67.900000,VolleyballSpiking
video_validation_0000987,69.800000,70.900000,VolleyballSpiking
video_validation_0000987,71.700000,73.900000,VolleyballSpiking
video_validation_0000987,75.900000,76.700000,VolleyballSpiking
video_validation_0000987,78.800000,80.300000,VolleyballSpiking
video_validation_0000987,81.100000,82.100000,VolleyballSpiking
video_validation_0000987,83.300000,84.400000,VolleyballSpiking
video_validation_0000987,86.100000,86.900000,VolleyballSpiking
video_validation_0000987,87.700000,88.900000,VolleyballSpiking
video_validation_0000987,90.200000,91.500000,VolleyballSpiking
video_validation_0000987,93.300000,94.500000,VolleyballSpiking
video_validation_0000987,96.800000,98.600000,VolleyballSpiking
video_validation_0000987,99.600000,102.200000,VolleyballSpiking
video_validation_0000936,0.500000,6.500000,TennisSwing
video_validation_0000936,19.400000,27.900000,TennisSwing
video_validation_0000936,28.700000,32.400000,TennisSwing
video_validation_0000936,37.800000,42.000000,TennisSwing
video_validation_0000187,22.200000,23.300000,CricketBowling
video_validation_0000187,35.500000,36.300000,CricketBowling
video_validation_0000187,52.000000,53.700000,CricketBowling
video_validation_0000188,16.000000,17.600000,CricketBowling
video_validation_0000188,47.000000,48.400000,CricketBowling
video_validation_0000188,84.900000,86.100000,CricketBowling
video_validation_0000188,117.300000,119.700000,CricketBowling
video_validation_0000188,140.300000,141.600000,CricketBowling
video_validation_0000188,160.300000,162.900000,CricketBowling
video_validation_0000171,2.600000,3.600000,CricketBowling
video_validation_0000171,82.100000,83.900000,CricketBowling
video_validation_0000171,90.500000,91.600000,CricketBowling
video_validation_0000171,99.600000,101.300000,CricketBowling
video_validation_0000171,109.400000,111.200000,CricketBowling
video_validation_0000985,8.700000,10.600000,VolleyballSpiking
video_validation_0000985,44.300000,46.400000,VolleyballSpiking
video_validation_0000985,54.800000,67.300000,VolleyballSpiking
video_validation_0000985,80.400000,86.900000,VolleyballSpiking
video_validation_0000985,112.300000,120.000000,VolleyballSpiking
video_validation_0000985,128.800000,130.500000,VolleyballSpiking
video_validation_0000985,147.700000,154.100000,VolleyballSpiking
video_validation_0000985,155.900000,163.700000,VolleyballSpiking
video_validation_0000985,164.100000,167.500000,VolleyballSpiking
video_validation_0000985,180.400000,186.300000,VolleyballSpiking
video_validation_0000985,20.500000,27.800000,VolleyballSpiking
video_validation_0000985,29.900000,34.800000,VolleyballSpiking
video_validation_0000189,6.300000,7.200000,CricketBowling
video_validation_0000189,26.500000,27.500000,CricketBowling
video_validation_0000189,37.000000,38.400000,CricketBowling
video_validation_0000189,58.300000,59.400000,CricketBowling
video_validation_0000189,76.300000,77.100000,CricketBowling
video_validation_0000189,85.200000,87.100000,CricketBowling
video_validation_0000189,102.300000,103.100000,CricketBowling
video_validation_0000989,15.100000,17.300000,VolleyballSpiking
video_validation_0000989,17.900000,19.200000,VolleyballSpiking
video_validation_0000989,19.600000,22.200000,VolleyballSpiking
video_validation_0000989,22.600000,24.400000,VolleyballSpiking
video_validation_0000989,24.700000,25.500000,VolleyballSpiking
video_validation_0000989,26.800000,28.400000,VolleyballSpiking
video_validation_0000989,28.900000,30.400000,VolleyballSpiking
video_validation_0000989,31.300000,33.300000,VolleyballSpiking
video_validation_0000984,16.300000,17.500000,VolleyballSpiking
video_validation_0000984,27.300000,30.800000,VolleyballSpiking
video_validation_0000984,39.100000,43.400000,VolleyballSpiking
video_validation_0000984,34.000000,35.800000,VolleyballSpiking
video_validation_0000986,2.700000,4.000000,VolleyballSpiking
video_validation_0000986,7.500000,8.800000,VolleyballSpiking
video_validation_0000986,12.300000,14.000000,VolleyballSpiking
video_validation_0000986,16.700000,18.400000,VolleyballSpiking
video_validation_0000934,9.400000,10.600000,TennisSwing
video_validation_0000934,28.500000,33.400000,TennisSwing
video_validation_0000934,54.500000,58.200000,TennisSwing
video_validation_0000368,40.000000,42.400000,HighJump
video_validation_0000368,43.400000,47.800000,HighJump
video_validation_0000368,51.300000,58.900000,HighJump
video_validation_0000368,61.300000,73.600000,HighJump
video_validation_0000368,202.700000,210.200000,HighJump
video_validation_0000368,251.900000,262.500000,HighJump
video_validation_0000368,268.200000,279.100000,HighJump
video_validation_0000190,5.900000,6.700000,CricketBowling
video_validation_0000290,2.600000,5.800000,GolfSwing
video_validation_0000290,10.300000,43.400000,GolfSwing
video_validation_0000290,45.500000,53.900000,GolfSwing
video_validation_0000290,55.500000,60.300000,GolfSwing
video_validation_0000290,63.000000,65.600000,GolfSwing
video_validation_0000990,53.400000,55.400000,VolleyballSpiking
video_validation_0000990,61.200000,62.800000,VolleyballSpiking
video_validation_0000990,67.500000,69.600000,VolleyballSpiking
video_validation_0000990,78.700000,80.500000,VolleyballSpiking
video_validation_0000990,83.300000,85.300000,VolleyballSpiking
video_validation_0000990,92.100000,93.900000,VolleyballSpiking
video_validation_0000990,99.700000,101.600000,VolleyballSpiking
video_validation_0000990,103.600000,110.400000,VolleyballSpiking
video_validation_0000362,20.000000,22.600000,HighJump
video_validation_0000362,22.800000,23.500000,HighJump
video_validation_0000362,23.600000,25.200000,HighJump
video_validation_0000362,25.200000,26.500000,HighJump
video_validation_0000362,27.100000,28.100000,HighJump
video_validation_0000362,29.500000,30.400000,HighJump
video_validation_0000362,30.800000,32.200000,HighJump
video_validation_0000362,32.800000,35.000000,HighJump
video_validation_0000362,36.200000,37.600000,HighJump
video_validation_0000362,38.600000,41.000000,HighJump
video_validation_0000362,44.800000,45.800000,HighJump
video_validation_0000362,52.700000,54.100000,HighJump
video_validation_0000362,54.900000,56.200000,HighJump
video_validation_0000362,56.600000,58.000000,HighJump
video_validation_0000362,58.200000,59.300000,HighJump
video_validation_0000362,60.200000,64.600000,HighJump
video_validation_0000362,71.700000,73.400000,HighJump
video_validation_0000362,76.400000,77.400000,HighJump
video_validation_0000362,92.000000,95.700000,HighJump
video_validation_0000362,96.000000,98.700000,HighJump
video_validation_0000362,100.200000,103.600000,HighJump
video_validation_0000362,103.800000,108.000000,HighJump
video_validation_0000362,119.400000,124.500000,HighJump
video_validation_0000362,126.400000,131.600000,HighJump
video_validation_0000362,134.400000,139.300000,HighJump
video_validation_0000362,141.300000,147.400000,HighJump
video_validation_0000362,147.600000,151.300000,HighJump
video_validation_0000362,151.500000,158.000000,HighJump
