video-id,t-start,t-end,score,label
video_validation_0000314,777.0,778.4,12.4,HammerThrow
video_validation_0000314,782.7,782.9,3.7,HammerThrow
video_validation_0000314,787.2,787.7,9.2,HammerThrow
video_validation_0000314,794.5,798.8,21.1,HammerThrow
video_validation_0000314,800.6,801.9,10.1,HammerThrow
video_validation_0000314,802.7,802.8,0.4,HammerThrow
video_validation_0000314,804.1,810.2,30.8,HammerThrow
video_validation_0000314,812.1,818.2,22.9,HammerThrow
video_validation_0000314,819.1,819.9,9.8,HammerThrow
video_validation_0000314,822.0,822.6,3.3,HammerThrow
video_validation_0000314,825.9,826.6,7.0,HammerThrow
video_validation_0000314,827.4,828.1,10.2,HammerThrow
video_validation_0000314,832.0,834.9,16.1,HammerThrow
video_validation_0000314,835.7,840.2,18.3,HammerThrow
video_validation_0000314,841.2,842.4,9.2,HammerThrow
video_validation_0000314,844.8,848.9,20.3,HammerThrow
video_validation_0000314,849.8,850.0,2.7,HammerThrow
video_validation_0000314,850.9,854.7,16.4,HammerThrow
video_validation_0000314,855.4,858.3,16.1,HammerThrow
video_validation_0000314,864.6,867.8,18.2,HammerThrow
video_validation_0000314,875.1,880.2,22.0,HammerThrow
video_validation_0000314,884.9,897.4,31.0,HammerThrow
video_validation_0000682,0.0,14.9,32.7,BaseballPitch
video_validation_0000682,15.7,18.7,7.4,BaseballPitch
video_validation_0000682,19.5,23.6,8.0,BaseballPitch
video_validation_0000682,32.3,32.4,1.9,BaseballPitch
video_validation_0000682,33.7,34.1,2.9,BaseballPitch
video_validation_0000682,35.0,35.2,1.0,BaseballPitch
video_validation_0000682,48.0,48.5,3.4,BaseballPitch
video_validation_0000682,49.8,54.3,7.0,BaseballPitch
video_validation_0000682,55.2,62.9,14.0,BaseballPitch
video_validation_0000682,69.5,71.0,2.6,BaseballPitch
video_validation_0000682,73.9,77.3,11.3,BaseballPitch
video_validation_0000682,78.1,96.7,32.6,BaseballPitch
video_validation_0000682,114.2,115.6,5.9,BaseballPitch
video_validation_0000682,116.5,116.9,3.2,BaseballPitch
video_validation_0000682,142.3,169.1,25.7,BaseballPitch
video_validation_0000681,1.8,2.1,4.1,BaseballPitch
video_validation_0000681,10.6,15.2,18.7,BaseballPitch
video_validation_0000681,23.1,56.6,38.8,BaseballPitch
video_validation_0000681,64.0,64.9,3.4,BaseballPitch
video_validation_0000315,2.4,15.2,32.7,HammerThrow
video_validation_0000315,20.1,20.2,4.3,HammerThrow
video_validation_0000315,23.7,31.4,42.9,HammerThrow
video_validation_0000315,33.6,38.1,20.3,HammerThrow
video_validation_0000315,38.9,39.5,10.4,HammerThrow
video_validation_0000315,40.3,42.9,22.2,HammerThrow
video_validation_0000315,43.7,44.7,3.0,HammerThrow
video_validation_0000315,46.5,51.2,27.1,HammerThrow
video_validation_0000315,53.3,53.6,3.3,HammerThrow
video_validation_0000315,56.3,57.1,7.3,HammerThrow
video_validation_0000315,58.7,67.8,40.2,HammerThrow
video_validation_0000315,69.7,72.2,7.5,HammerThrow
video_validation_0000315,74.5,85.0,43.1,HammerThrow
video_validation_0000315,87.9,87.9,-0.5,HammerThrow
video_validation_0000315,91.6,92.2,10.9,HammerThrow
video_validation_0000315,94.4,95.5,9.2,HammerThrow
video_validation_0000315,96.7,104.3,35.3,HammerThrow
video_validation_0000315,107.5,109.8,17.1,HammerThrow
video_validation_0000315,119.8,128.1,30.5,HammerThrow
video_validation_0000315,130.5,133.1,8.4,HammerThrow
video_validation_0000688,7.1,7.8,4.9,BaseballPitch
video_validation_0000688,11.4,24.1,34.7,BaseballPitch
video_validation_0000688,34.1,44.1,24.2,BaseballPitch
video_validation_0000688,62.3,69.2,11.4,BaseballPitch
video_validation_0000688,74.6,84.0,37.4,BaseballPitch
video_validation_0000688,86.6,86.8,2.4,BaseballPitch
video_validation_0000688,94.4,94.7,2.5,BaseballPitch
video_validation_0000688,103.4,132.0,26.7,BaseballPitch
video_validation_0000943,3.9,21.1,42.1,ThrowDiscus
video_validation_0000943,25.3,35.6,28.0,ThrowDiscus
video_validation_0000943,37.6,39.1,8.8,ThrowDiscus
video_validation_0000943,43.8,44.5,12.7,ThrowDiscus
video_validation_0000943,47.7,50.0,10.3,ThrowDiscus
video_validation_0000943,51.6,51.9,1.9,ThrowDiscus
video_validation_0000943,62.8,75.3,38.7,ThrowDiscus
video_validation_0000943,79.8,84.0,20.0,ThrowDiscus
video_validation_0000943,85.6,87.3,8.5,ThrowDiscus
video_validation_0000943,89.2,92.6,13.8,ThrowDiscus
video_validation_0000943,99.2,101.2,7.9,ThrowDiscus
video_validation_0000851,6.7,24.2,51.8,SoccerPenalty
video_validation_0000685,1.9,4.4,17.3,BaseballPitch
video_validation_0000685,16.5,26.7,21.2,BaseballPitch
video_validation_0000685,45.6,47.9,17.3,BaseballPitch
video_validation_0000685,54.7,58.6,22.7,BaseballPitch
video_validation_0000685,62.9,71.5,29.6,BaseballPitch
video_validation_0000685,78.0,81.6,22.1,BaseballPitch
video_validation_0000685,104.3,106.7,16.3,BaseballPitch
video_validation_0000685,111.3,115.9,25.7,BaseballPitch
video_validation_0000685,125.9,127.4,13.3,BaseballPitch
video_validation_0000316,5.6,5.7,0.5,HammerThrow
video_validation_0000316,9.0,14.6,7.6,HammerThrow
video_validation_0000316,26.5,36.0,14.1,HammerThrow
video_validation_0000316,39.9,40.1,1.2,HammerThrow
video_validation_0000316,50.0,50.3,1.8,HammerThrow
video_validation_0000316,51.0,55.6,6.2,HammerThrow
video_validation_0000316,57.8,58.1,6.8,HammerThrow
video_validation_0000316,59.0,59.4,5.5,HammerThrow
video_validation_0000316,60.2,61.0,4.1,HammerThrow
video_validation_0000316,61.8,62.1,3.2,HammerThrow
video_validation_0000316,82.5,84.8,8.2,HammerThrow
video_validation_0000316,85.7,87.2,5.1,HammerThrow
video_validation_0000316,88.0,89.3,8.2,HammerThrow
video_validation_0000316,90.2,90.3,3.0,HammerThrow
video_validation_0000316,91.5,92.3,7.4,HammerThrow
video_validation_0000316,93.8,94.4,4.7,HammerThrow
video_validation_0000316,95.9,96.3,2.3,HammerThrow
video_validation_0000316,113.0,135.1,32.8,HammerThrow
video_validation_0000316,135.9,182.6,25.3,HammerThrow
video_validation_0000316,185.6,185.7,-0.5,HammerThrow
video_validation_0000316,186.8,187.5,3.3,HammerThrow
video_validation_0000316,189.9,191.1,3.9,HammerThrow
video_validation_0000316,191.9,192.2,2.5,HammerThrow
video_validation_0000316,194.6,195.6,4.4,HammerThrow
video_validation_0000316,198.1,198.7,5.6,HammerThrow
video_validation_0000316,200.0,200.2,2.1,HammerThrow
video_validation_0000942,1.2,2.6,15.7,HammerThrow
video_validation_0000942,4.9,5.3,2.6,HammerThrow
video_validation_0000942,6.0,6.5,3.4,HammerThrow
video_validation_0000942,7.4,10.4,30.3,HammerThrow
video_validation_0000942,14.2,18.3,16.5,HammerThrow
video_validation_0000942,20.3,20.4,1.3,HammerThrow
video_validation_0000942,21.6,27.0,33.2,HammerThrow
video_validation_0000942,28.2,31.3,9.0,HammerThrow
video_validation_0000942,33.1,33.5,2.7,HammerThrow
video_validation_0000942,42.0,44.9,22.8,HammerThrow
video_validation_0000942,48.2,60.9,31.2,HammerThrow
video_validation_0000942,63.1,67.7,23.8,HammerThrow
video_validation_0000858,0.0,1.2,6.2,SoccerPenalty
video_validation_0000858,2.7,12.1,28.3,SoccerPenalty
video_validation_0000858,16.2,23.2,28.2,SoccerPenalty
video_validation_0000858,26.1,27.7,7.2,SoccerPenalty
video_validation_0000858,29.9,45.8,32.7,SoccerPenalty
video_validation_0000858,50.0,54.4,19.8,SoccerPenalty
video_validation_0000858,55.2,60.7,38.1,SoccerPenalty
video_validation_0000858,61.9,64.4,10.3,SoccerPenalty
video_validation_0000858,87.5,88.9,10.0,SoccerPenalty
video_validation_0000858,89.7,90.7,9.5,SoccerPenalty
video_validation_0000319,4.2,10.0,32.0,HammerThrow
video_validation_0000319,10.9,12.7,8.0,HammerThrow
video_validation_0000319,18.0,18.8,4.6,HammerThrow
video_validation_0000319,19.5,26.2,35.8,HammerThrow
video_validation_0000319,29.2,32.8,13.1,HammerThrow
video_validation_0000319,40.4,40.7,2.7,HammerThrow
video_validation_0000319,43.8,50.8,30.5,HammerThrow
video_validation_0000319,52.4,61.8,28.9,HammerThrow
video_validation_0000319,62.9,70.4,38.8,HammerThrow
video_validation_0000319,74.3,74.7,3.5,HammerThrow
video_validation_0000319,75.7,78.6,25.2,HammerThrow
video_validation_0000319,83.7,88.5,32.5,HammerThrow
video_validation_0000319,94.4,95.8,10.6,HammerThrow
video_validation_0000319,97.0,98.8,10.6,HammerThrow
video_validation_0000319,102.8,109.2,31.3,HammerThrow
video_validation_0000319,110.1,112.0,7.0,HammerThrow
video_validation_0000319,112.7,114.7,7.6,HammerThrow
video_validation_0000319,115.5,122.5,24.4,HammerThrow
video_validation_0000319,123.3,124.2,7.2,HammerThrow
video_validation_0000319,126.4,128.6,12.5,HammerThrow
video_validation_0000319,140.6,146.5,19.1,HammerThrow
video_validation_0000319,148.0,156.6,23.4,HammerThrow
video_validation_0000319,157.9,160.1,10.8,HammerThrow
video_validation_0000319,160.9,165.4,24.8,HammerThrow
video_validation_0000319,167.5,168.7,8.9,HammerThrow
video_validation_0000319,169.7,175.5,27.4,HammerThrow
video_validation_0000319,177.6,186.2,22.7,HammerThrow
video_validation_0000319,188.2,198.7,27.8,HammerThrow
video_validation_0000319,200.6,200.9,3.0,HammerThrow
video_validation_0000319,202.4,206.1,21.6,HammerThrow
video_validation_0000319,217.2,225.2,35.8,HammerThrow
video_validation_0000319,228.2,232.4,22.3,HammerThrow
video_validation_0000319,234.0,240.1,21.0,HammerThrow
video_validation_0000319,243.8,245.0,5.8,HammerThrow
video_validation_0000319,247.7,247.8,0.3,HammerThrow
video_validation_0000319,250.6,252.9,18.4,HammerThrow
video_validation_0000319,253.8,258.2,22.5,HammerThrow
video_validation_0000319,261.2,274.9,26.2,HammerThrow
video_validation_0000319,278.3,279.3,4.7,HammerThrow
video_validation_0000319,285.0,285.5,5.8,HammerThrow
video_validation_0000668,0.4,8.5,22.4,PoleVault
video_validation_0000668,13.2,13.4,0.5,PoleVault
video_validation_0000668,16.1,17.7,5.1,PoleVault
video_validation_0000668,18.9,23.3,24.9,PoleVault
video_validation_0000668,25.3,26.0,8.3,PoleVault
video_validation_0000668,28.7,30.3,12.2,PoleVault
video_validation_0000668,34.7,35.4,4.4,PoleVault
video_validation_0000668,36.5,38.6,8.3,PoleVault
video_validation_0000668,39.7,45.7,23.0,PoleVault
video_validation_0000668,48.7,58.2,31.7,PoleVault
video_validation_0000668,64.1,66.2,13.5,PoleVault
video_validation_0000668,71.0,72.1,5.7,PoleVault
video_validation_0000668,74.1,76.8,14.4,PoleVault
video_validation_0000668,79.7,80.3,5.3,PoleVault
video_validation_0000668,84.9,91.5,21.6,PoleVault
video_validation_0000668,97.4,100.9,16.8,PoleVault
video_validation_0000668,106.7,114.8,27.7,PoleVault
video_validation_0000668,119.4,120.1,9.7,PoleVault
video_validation_0000668,123.3,127.0,21.9,PoleVault
video_validation_0000668,134.9,137.0,12.4,PoleVault
video_validation_0000668,138.0,144.8,29.5,PoleVault
video_validation_0000668,152.5,160.0,31.7,PoleVault
video_validation_0000668,164.7,171.3,24.1,PoleVault
video_validation_0000668,175.1,177.0,9.7,PoleVault
video_validation_0000668,178.7,185.6,24.2,PoleVault
video_validation_0000668,194.0,199.0,19.7,PoleVault
video_validation_0000668,207.8,231.8,35.4,PoleVault
video_validation_0000668,233.2,234.0,8.4,PoleVault
video_validation_0000668,236.3,237.0,7.8,PoleVault
video_validation_0000668,243.0,243.4,5.6,PoleVault
video_validation_0000668,253.3,253.5,1.9,PoleVault
video_validation_0000668,255.9,257.5,7.7,PoleVault
video_validation_0000668,259.6,272.1,34.4,PoleVault
video_validation_0000668,275.6,276.2,9.4,PoleVault
video_validation_0000668,276.9,277.1,2.5,PoleVault
video_validation_0000668,280.5,282.0,9.5,PoleVault
video_validation_0000668,283.4,284.3,6.5,PoleVault
video_validation_0000668,287.3,287.7,9.4,PoleVault
video_validation_0000668,294.5,295.1,4.8,PoleVault
video_validation_0000668,303.4,321.5,37.9,PoleVault
video_validation_0000668,324.1,332.5,22.0,PoleVault
video_validation_0000668,335.3,342.1,15.0,PoleVault
video_validation_0000668,356.5,360.9,11.0,PoleVault
video_validation_0000668,364.6,365.1,4.2,PoleVault
video_validation_0000668,365.8,368.6,13.5,PoleVault
video_validation_0000668,369.3,370.8,15.9,PoleVault
video_validation_0000317,2.2,5.0,18.8,HammerThrow
video_validation_0000317,6.1,6.5,2.2,HammerThrow
video_validation_0000317,11.5,20.3,27.0,HammerThrow
video_validation_0000317,23.3,25.3,10.8,HammerThrow
video_validation_0000317,30.4,30.5,-0.6,HammerThrow
video_validation_0000317,40.1,43.7,20.9,HammerThrow
video_validation_0000317,45.4,46.7,10.0,HammerThrow
video_validation_0000317,53.2,57.2,29.4,HammerThrow
video_validation_0000317,59.6,69.7,29.2,HammerThrow
video_validation_0000317,70.5,73.2,19.4,HammerThrow
video_validation_0000317,74.3,74.9,5.7,HammerThrow
video_validation_0000317,76.4,77.4,5.6,HammerThrow
video_validation_0000317,80.4,81.6,11.5,HammerThrow
video_validation_0000317,88.0,88.2,0.1,HammerThrow
video_validation_0000317,90.7,97.9,34.6,HammerThrow
video_validation_0000317,99.4,114.1,38.0,HammerThrow
video_validation_0000317,115.0,116.8,13.1,HammerThrow
video_validation_0000317,121.3,124.3,9.6,HammerThrow
video_validation_0000317,125.3,125.8,3.7,HammerThrow
video_validation_0000317,129.6,135.4,26.8,HammerThrow
video_validation_0000317,136.7,144.2,30.0,HammerThrow
video_validation_0000317,148.2,160.1,26.1,HammerThrow
video_validation_0000317,161.3,163.6,16.1,HammerThrow
video_validation_0000317,175.1,175.5,5.1,HammerThrow
video_validation_0000317,197.4,202.4,34.4,HammerThrow
video_validation_0000948,0.8,1.0,4.6,ThrowDiscus
video_validation_0000948,1.8,2.6,15.5,ThrowDiscus
video_validation_0000948,4.1,4.2,5.4,ThrowDiscus
video_validation_0000948,5.2,5.4,5.4,ThrowDiscus
video_validation_0000948,9.5,11.4,11.9,ThrowDiscus
video_validation_0000948,13.8,15.0,11.0,ThrowDiscus
video_validation_0000948,16.6,19.9,17.8,ThrowDiscus
video_validation_0000948,22.7,28.1,27.3,ThrowDiscus
video_validation_0000948,29.0,30.0,7.3,ThrowDiscus
video_validation_0000945,0.0,0.3,2.0,HammerThrow
video_validation_0000945,6.4,7.3,11.1,HammerThrow
video_validation_0000945,12.7,18.8,25.8,HammerThrow
video_validation_0000945,31.0,31.9,8.8,HammerThrow
video_validation_0000945,34.2,34.7,9.2,HammerThrow
video_validation_0000945,39.8,40.7,9.2,HammerThrow
video_validation_0000945,44.0,44.9,10.8,HammerThrow
video_validation_0000945,47.1,47.4,4.7,HammerThrow
video_validation_0000945,49.0,51.6,13.1,HammerThrow
video_validation_0000945,54.3,55.8,6.8,HammerThrow
video_validation_0000945,56.7,57.1,6.7,HammerThrow
video_validation_0000945,58.2,59.5,6.1,HammerThrow
video_validation_0000945,60.4,61.6,7.1,HammerThrow
video_validation_0000945,69.1,70.9,6.9,HammerThrow
video_validation_0000945,72.3,109.7,38.0,HammerThrow
video_validation_0000945,111.2,113.0,11.9,HammerThrow
video_validation_0000945,114.0,123.6,27.3,HammerThrow
video_validation_0000945,125.5,127.2,7.7,HammerThrow
video_validation_0000945,129.5,130.5,7.8,HammerThrow
video_validation_0000945,135.8,138.3,24.2,HammerThrow
video_validation_0000945,139.1,139.8,6.9,HammerThrow
video_validation_0000945,140.8,141.7,6.6,HammerThrow
video_validation_0000945,142.7,144.2,12.4,HammerThrow
video_validation_0000945,146.1,151.5,24.6,HammerThrow
video_validation_0000945,169.0,172.5,14.4,HammerThrow
video_validation_0000945,188.8,190.4,3.3,HammerThrow
video_validation_0000311,0.0,2.0,12.7,HammerThrow
video_validation_0000311,3.3,11.6,15.6,HammerThrow
video_validation_0000311,14.9,15.4,5.7,HammerThrow
video_validation_0000311,16.4,29.4,29.4,HammerThrow
video_validation_0000311,50.2,53.3,7.8,HammerThrow
video_validation_0000311,54.9,59.3,10.1,HammerThrow
video_validation_0000311,60.7,72.8,27.3,HammerThrow
video_validation_0000311,75.0,87.6,36.4,HammerThrow
video_validation_0000311,89.5,89.6,2.2,HammerThrow
video_validation_0000311,91.9,105.5,23.1,HammerThrow
video_validation_0000311,112.8,114.4,7.9,HammerThrow
video_validation_0000311,116.5,127.3,16.8,HammerThrow
video_validation_0000311,141.1,150.2,19.8,HammerThrow
video_validation_0000311,151.8,152.3,4.5,HammerThrow
video_validation_0000311,164.8,168.1,19.5,HammerThrow
video_validation_0000311,173.4,173.7,1.9,HammerThrow
video_validation_0000311,183.7,185.4,4.7,HammerThrow
